Paper_Name,Difficulty,English_Marks,GK_Marks,Maths_Marks,Total_Marks,OTA_Total_Marks,IMA_Selection,INA_Selection,AFA_Selection,OTA_Selection
CDS 2 2023,Moderate,64.91412756355527,65.09553278492692,22.7677976993807,152.7774580478629,87.68192526293598,1,1,1,0
CDS 1 2023,Hard,70.51245266427729,30.860945619565364,37.05829194079372,138.43169022463638,107.57074460507101,1,1,1,1
CDS 2 2022,Easy,61.93986045642591,46.5554752080228,41.45427217405759,149.94960783850632,103.39413263048351,1,1,0,0
CDS 2 2022,Easy,81.92346572463205,22.559823434711717,41.44326471726037,145.92655387660415,123.36673044189243,1,1,0,1
CDS 2 2022,Easy,68.3935581275622,54.10088132657862,36.51842603182687,159.0128654859677,104.91198415938908,1,1,1,0
CDS 1 2022,Moderate,56.313806342143,61.436253342640576,43.07046416606687,160.82052385085046,99.38427050820988,1,1,1,0
CDS 2 2022,Easy,67.83053162258653,54.503953542289956,36.60688812861841,158.9413732934949,104.43741975120494,1,1,1,0
CDS 2 2023,Moderate,60.195996165776286,54.947143782854816,26.975699601351632,142.11883954998274,87.17169576712791,1,1,1,0
CDS 2 2023,Moderate,64.60042323860466,63.0641973634617,50.404412397766734,178.0690329998331,115.0048356363714,1,1,1,1
CDS 2 2022,Easy,58.1432508240987,43.58855940286634,48.20298374508965,149.93479397205468,106.34623456918834,1,1,0,0
CDS 2 2023,Moderate,66.9593210094085,35.720961319492986,29.83385801239892,132.5141403413004,96.79317902180742,1,1,0,0
Standard Mock,Moderate,62.800453426974045,26.988293107137263,8.254328718458591,98.0430752525699,71.05478214543264,0,0,0,0
CDS 2 2022,Easy,63.22508116225717,50.56817475810173,40.824417666348424,154.61767358670733,104.04949882860559,1,1,1,0
Standard Mock,Moderate,44.20563701282401,52.694511926848726,26.821081578614944,123.72123051828768,71.02671859143896,0,0,0,0
Standard Mock,Moderate,65.81781770628362,61.88200537244387,34.83776882404059,162.53759190276807,100.6555865303242,1,1,1,1
CDS 2 2023,Moderate,63.97397023459234,44.63397535906059,27.525443460417875,136.13338905407082,91.49941369501022,1,1,0,0
CDS 2 2023,Moderate,45.97133842792145,61.34520743065606,33.918610096085835,141.23515595466336,79.88994852400728,1,1,0,0
CDS 1 2022,Moderate,66.85290084710968,44.36537707441208,49.02009325919122,160.238371180713,115.8729941063009,1,1,1,1
CDS 1 2022,Moderate,73.46099794514258,65.65902099083873,33.066957735520305,172.1869766715016,106.52795568066288,1,1,1,1
CDS 1 2023,Hard,54.781432525578765,57.70134837171827,35.65785099043421,148.14063188773125,90.43928351601298,1,1,1,0
CDS 1 2023,Hard,53.065723714187946,55.46636110247563,31.747111900353392,140.279196717017,84.81283561454134,1,1,1,0
CDS 2 2023,Moderate,58.669968360699364,73.71608465501892,21.791077174938387,154.17713019065667,80.46104553563775,1,1,1,0
CDS 2 2022,Easy,60.30235535662863,68.87208003341352,41.58756050937543,170.76199589941757,101.88991586600406,1,1,1,0
CDS 1 2022,Moderate,53.91506096268798,51.044847561298,24.921320867778697,129.8812293917647,78.83638183046668,0,1,0,0
CDS 1 2023,Hard,37.069236020876104,42.94046397178487,27.696751385056636,107.70645137771763,64.76598740593275,0,0,0,0
Standard Mock,Moderate,57.30048103174836,67.13013547444814,19.56549056814253,143.99610707433902,76.86597159989088,1,1,0,0
CDS 1 2023,Hard,56.03538153949175,36.87956499783466,41.449216942093926,134.36416347942034,97.48459848158568,1,1,0,0
CDS 1 2023,Hard,46.19988018309236,37.410554484061365,32.15344736204128,115.763882029195,78.35332754513364,0,1,0,0
Standard Mock,Moderate,48.22238542008642,40.532757325272044,49.69784258787496,138.4529853332334,97.92022800796138,1,1,0,0
CDS 2 2023,Moderate,41.59733615204431,41.94842381024852,48.28166053957332,131.82742050186616,89.87899669161763,1,1,0,0
CDS 2 2022,Easy,58.921761073843754,75.89129783916388,22.34612412970026,157.1591830427079,81.26788520354401,1,1,1,0
CDS 2 2023,Moderate,47.105194127903125,58.951443870485285,35.5844948070565,141.64113280544493,82.68968893495963,1,1,0,0
Standard Mock,Moderate,64.21716933003097,27.580009700551006,34.40345688007808,126.20063591066005,98.62062621010905,0,1,0,0
CDS 2 2022,Easy,56.90275164232716,45.55391116015605,41.87800338042522,144.33466618290842,98.78075502275237,1,1,0,0
CDS 2 2022,Easy,67.03359459998768,66.55003462960121,46.817434088151415,180.4010633177403,113.8510286881391,1,1,1,1
Standard Mock,Moderate,47.738206421873166,57.20975213464956,56.966460549789545,161.91441910631227,104.7046669716627,1,1,1,1
Standard Mock,Moderate,59.98285846330936,76.38489326399969,45.89536583076641,182.26311755807546,105.87822429407578,1,1,1,1
CDS 2 2022,Easy,50.612798989431305,26.45882008152006,37.74737357508646,114.81899264603783,88.36017256451777,0,0,0,0
CDS 2 2022,Easy,66.92651532648024,54.53005461468689,43.65394241925141,165.11051236041854,110.58045774573165,1,1,1,1
CDS 1 2022,Moderate,53.4546642900169,52.482404200941225,14.50485483811675,120.44192332907488,67.95951912813365,0,0,0,0
CDS 2 2023,Moderate,74.55434483915325,53.28071914827774,29.08981544266568,156.92487943009667,103.64416028181893,1,1,1,1
CDS 1 2023,Hard,39.31855686579949,35.279412427064116,33.65770450954011,108.25567380240372,72.9762613753396,0,0,0,0
CDS 2 2023,Moderate,52.375820493970856,43.27666101560388,27.396363587838692,123.04884509741342,79.77218408180954,0,1,0,0
CDS 1 2022,Moderate,63.824333156925356,43.234616021185765,21.878367988044822,128.93731716615594,85.70270114497018,0,1,0,0
Standard Mock,Moderate,59.58528222000852,69.5599824201002,24.009607754681408,153.15487239479012,83.59488997468993,1,1,1,0
CDS 1 2022,Moderate,51.46504519938658,36.26030460213003,28.305630863665094,116.03098066518169,79.77067606305167,0,0,0,0
Standard Mock,Moderate,77.98480087138117,36.7608959250763,40.529052285994815,155.27474908245227,118.51385315737599,1,1,1,1
Standard Mock,Moderate,71.06231558859969,51.08704105333802,37.00698694288878,159.1563435848265,108.06930253148846,1,1,1,1
CDS 1 2022,Moderate,56.55522791247547,52.053193188655214,27.505840130430265,136.11426123156093,84.06106804290573,1,1,0,0
CDS 2 2023,Moderate,54.549127700044096,32.768506737082745,53.16755629575105,140.48519073287787,107.71668399579514,1,1,0,1
CDS 2 2022,Easy,80.36156772854946,58.58902880825327,38.88681151202199,177.83740804882473,119.24837924057145,1,1,1,1
CDS 1 2022,Moderate,68.33157766629435,58.37098061638364,28.69750704995564,155.40006533263363,97.02908471625,1,1,1,0
CDS 2 2022,Easy,37.92456144618823,43.91124631190721,32.80010466778061,114.63591242587606,70.72466611396884,0,0,0,0
CDS 2 2022,Easy,52.464939876282386,59.62899961818034,37.85045161921049,149.94439111367322,90.31539149549288,1,1,0,0
CDS 2 2022,Easy,72.02659998499306,47.01167842127744,42.40876757200407,161.44704597827456,114.43536755699714,1,1,1,1
CDS 1 2023,Hard,58.69016437825167,51.23267401523219,30.994285558806805,140.91712395229067,89.68444993705847,1,1,1,0
CDS 1 2023,Hard,62.76936702931516,29.23296392606492,30.243811311365032,122.24614226674512,93.0131783406802,1,1,0,0
CDS 1 2022,Moderate,53.47049844167919,44.21680399300493,29.502106403619667,127.18940883830379,82.97260484529886,0,0,0,0
CDS 1 2022,Moderate,62.68050427589753,47.386575683815465,42.15174390128058,152.21882386099358,104.83224817717812,1,1,1,0
Standard Mock,Moderate,60.161247879004726,41.809136242411924,36.43306305000004,138.4034471714167,96.59431092900476,1,1,0,0
CDS 1 2022,Moderate,50.74607742357044,39.65820770307753,17.4456210268929,107.84990615354087,68.19169845046335,0,0,0,0
CDS 1 2023,Hard,59.73145453267787,37.14631555088872,24.37670849568346,121.25447857925005,84.10816302836133,1,1,0,0
CDS 1 2023,Hard,59.66431287412317,27.045605774007534,34.16551597138135,120.87543461951205,93.82982884550452,1,1,0,0
CDS 2 2022,Easy,74.97059356453641,41.44180171337728,51.27350089355485,167.68589617146856,126.24409445809127,1,1,1,1
CDS 1 2023,Hard,46.76163130358846,38.23775774493639,39.52872546516953,124.52811451369438,86.29035676875799,1,1,0,0
Standard Mock,Moderate,37.80222052548149,45.007564497930225,21.003184952673138,103.81296997608484,58.805405478154626,0,0,0,0
Standard Mock,Moderate,48.36957349715398,48.38875456420295,30.865762293635587,127.62409035499252,79.23533579078956,0,1,0,0
CDS 2 2023,Moderate,74.62254604034729,60.870501594873105,32.09546083772211,167.5885084729425,106.71800687806939,1,1,1,1
CDS 2 2023,Moderate,74.28760162036771,51.41705512062682,49.34309669352076,175.0477534345153,123.63069831388847,1,1,1,1
CDS 1 2022,Moderate,40.36710852161026,60.58079865376249,39.608248654038654,140.5561558294114,79.97535717564892,1,1,0,0
CDS 1 2022,Moderate,59.189328945645826,58.31800273760949,52.44583870075249,169.95317038400782,111.63516764639832,1,1,1,1
Standard Mock,Moderate,65.68273377152784,52.000438215130536,45.86380711205838,163.54697909871675,111.54654088358622,1,1,1,1
CDS 1 2023,Hard,30.071895006046464,54.36601632697425,26.006888388237076,110.4447997212578,56.07878339428354,0,0,0,0
CDS 1 2023,Hard,46.92408659901704,27.461964233163144,28.212219958104487,102.59827079028467,75.13630655712153,0,0,0,0
CDS 1 2023,Hard,72.83922595201769,29.39357325831125,43.45193965934412,145.68473886967305,116.2911656113618,1,1,1,1
Standard Mock,Moderate,61.47298000389084,55.37933566837654,28.19505952235952,145.0473751946269,89.66803952625037,1,1,1,0
CDS 2 2023,Moderate,65.09683077242329,51.98302137249465,43.117055716132654,160.1969078610506,108.21388648855594,1,1,1,1
Standard Mock,Moderate,89.35406206388468,27.47275974676183,24.72076234989261,141.54758416053912,114.07482441377729,1,1,0,1
CDS 1 2023,Hard,51.069097992985384,22.090452759928084,17.45609387551786,90.61564462843133,68.52519186850324,0,0,0,0
Standard Mock,Moderate,49.986853458020335,36.54458277659928,25.778110945683725,112.30954718030333,75.76496440370406,0,0,0,0
CDS 1 2022,Moderate,65.18218950445412,45.84582510153024,29.93810938914664,140.966123995131,95.12029889360076,1,1,0,0
Standard Mock,Moderate,68.94232774500935,44.82544921554334,27.33677475218574,141.1045517127384,96.27910249719508,1,1,0,0
CDS 2 2022,Easy,68.65759986092915,26.381133892593013,20.584321993797786,115.62305574731995,89.24192185472694,0,0,0,0
Standard Mock,Moderate,63.461173287977225,72.77064161822892,39.92014280566899,176.15195771187513,103.3813160936462,1,1,1,1
CDS 1 2023,Hard,56.5809487586681,37.654328276968315,36.55791773806476,130.79319477370117,93.13886649673286,1,1,0,0
CDS 2 2023,Moderate,62.972272215850865,22.512086182492375,51.67256841749534,137.15692681583857,114.6448406333462,1,1,0,1
CDS 2 2022,Easy,69.13616257571681,58.38441063051211,61.35586730077366,188.8764405070026,130.49202987649048,1,1,1,1
CDS 2 2023,Moderate,76.50572963232848,47.61543007003544,28.707878504705576,152.8290382070695,105.21360813703406,1,1,1,1
CDS 2 2022,Easy,65.33524702388587,40.9818660657976,17.824089206412292,124.14120229609577,83.15933623029817,0,0,0,0
CDS 1 2022,Moderate,49.03124920616014,58.46583726820866,43.220660780325275,150.71774725469407,92.25190998648542,1,1,1,0
CDS 2 2023,Moderate,63.24036442706533,46.03020704733871,43.24102896855706,152.5116004429611,106.48139339562239,1,1,1,1
Standard Mock,Moderate,72.01931669539543,48.694368569121075,35.08788442632072,155.80156969083723,107.10720112171614,1,1,1,1
CDS 1 2023,Hard,52.34407366737589,34.94561420064504,35.475603821091426,122.76529168911235,87.8196774884673,1,1,0,0
Standard Mock,Moderate,69.76431377198068,34.813004943261674,23.678508592839933,128.2558273080823,93.44282236482061,0,1,0,0
CDS 2 2022,Easy,71.87426755126504,49.55330300616246,39.114557854169874,160.54212841159736,110.98882540543491,1,1,1,1
CDS 2 2023,Moderate,68.9005773247546,45.597584948395564,28.927385859139157,143.42554813228932,97.82796318389376,1,1,1,0
Standard Mock,Moderate,73.99227950071159,66.86877852324392,50.3914234581065,191.25248148206202,124.38370295881809,1,1,1,1
CDS 2 2023,Moderate,57.17874223066089,36.61256606677586,47.3070290498447,141.09833734728144,104.48577128050559,1,1,0,1
CDS 1 2023,Hard,45.930971252779386,60.07441842278236,11.196353179005111,117.20174285456686,57.1273244317845,0,1,0,0
CDS 1 2022,Moderate,51.36020150923922,37.07610789686059,33.7346742025294,122.17098360862921,85.09487571176862,0,0,0,0
Standard Mock,Moderate,66.9516524833014,32.34219731480461,31.243663392826598,130.5375131909326,98.195315876128,0,1,0,0
CDS 2 2023,Moderate,64.4166256418606,37.9511312962141,20.662699751897716,123.03045668997243,85.07932539375832,0,1,0,0
CDS 1 2022,Moderate,38.93110885373919,50.14235003664574,20.760418878023934,109.83387776840885,59.691527731763124,0,0,0,0
CDS 2 2023,Moderate,40.35463961897075,47.9715730064063,20.188542753782844,108.5147553791599,60.54318237275359,0,0,0,0
CDS 1 2022,Moderate,54.56393103906947,70.00675855229251,54.92036635959309,179.49105595095506,109.48429739866256,1,1,1,1
CDS 1 2023,Hard,46.32077537248846,48.991390682553416,34.45710094722786,129.76926700226971,80.77787631971631,1,1,0,0
CDS 2 2022,Easy,59.02521141975597,54.85241860830331,25.044584635017962,138.92221466307723,84.06979605477393,0,1,0,0
CDS 1 2022,Moderate,58.271543251858894,53.307802417973825,30.642355030293807,142.22170070012652,88.9138982821527,1,1,0,0
CDS 2 2022,Easy,57.492703929944014,56.308995644197985,28.48002452420857,142.28172409835057,85.97272845415259,1,1,0,0
CDS 1 2023,Hard,58.859700925688756,51.13708733189297,20.586840448799578,130.58362870638132,79.44654137448833,1,1,0,0
CDS 2 2023,Moderate,42.29518862223922,44.90389756562869,29.218865412843567,116.41795160071149,71.5140540350828,0,0,0,0
CDS 1 2023,Hard,48.6377628734807,62.45289378769737,25.47951621159046,136.57017287276852,74.11727908507116,1,1,1,0
CDS 1 2023,Hard,46.49115910961101,45.24552135677262,49.52977377977531,141.26645424615896,96.02093288938633,1,1,1,0
CDS 2 2023,Moderate,60.92055137311992,78.35913299102343,39.76240353387666,179.04208789802,100.68295490699657,1,1,1,0
CDS 2 2022,Easy,55.06406996068552,45.941605641136945,28.79582081063611,129.80149641245856,83.85989077132163,0,0,0,0
Standard Mock,Moderate,60.32143146964561,48.2680708718233,17.742288751874266,126.33179109334317,78.06372022151987,0,1,0,0
CDS 2 2023,Moderate,76.93547133413672,44.48777449229668,36.51407390624777,157.93731973268117,113.4495452403845,1,1,1,1
CDS 1 2023,Hard,48.81839551316372,30.09000672114343,37.18809363641252,116.09649587071966,86.00648914957624,0,1,0,0
CDS 1 2022,Moderate,78.46395920599248,51.08100958394145,54.33359747714357,183.87856626707753,132.79755668313607,1,1,1,1
CDS 1 2023,Hard,54.88484911923355,53.1375820267279,38.24527846593247,146.2677096118939,93.13012758516602,1,1,1,0
Standard Mock,Moderate,51.94008268940584,32.13183078380045,29.73444866863298,113.80636214183927,81.67453135803882,0,0,0,0
CDS 2 2022,Easy,69.09064938334058,38.80089234566472,46.66627883456891,154.5578205635742,115.75692821790949,1,1,1,1
CDS 1 2023,Hard,50.44801095183841,29.21440227707395,19.22196865934921,98.88438188826157,69.66997961118761,0,0,0,0
CDS 2 2022,Easy,70.51017060226299,51.39008852761241,32.6651793332172,154.56543846309262,103.1753499354802,1,1,1,0
CDS 1 2023,Hard,38.726882720526845,39.46872016186421,31.495921677797313,109.69152456018837,70.22280439832416,0,0,0,0
CDS 2 2022,Easy,57.71040749966838,57.16353856604133,38.10985702317526,152.98380308888497,95.82026452284364,1,1,1,0
CDS 2 2023,Moderate,51.85131851090656,69.66689319224179,20.237374559982207,141.75558626313057,72.08869307088877,1,1,0,0
CDS 1 2023,Hard,48.66727295289727,52.13007682024376,29.225919174504885,130.02326894764593,77.89319212740216,1,1,0,0
Standard Mock,Moderate,95.29055187570484,53.39792656471812,22.555135501111344,171.2436139415343,117.84568737681619,1,1,1,1
CDS 2 2023,Moderate,52.92447714705894,39.35745574791852,29.61209695423289,121.89402984921034,82.53657410129182,0,1,0,0
Standard Mock,Moderate,48.743450321994146,30.30596775542117,34.58708638215339,113.6365044595687,83.33053670414753,0,0,0,0
CDS 1 2022,Moderate,69.4680756651187,53.069219674817276,35.550029360333745,158.08732470026973,105.01810502545246,1,1,1,1
CDS 2 2023,Moderate,55.33811388053777,51.45076686200794,31.327960657882517,138.11684140042823,86.66607453842029,1,1,0,0
CDS 2 2023,Moderate,48.35949367594175,37.68463783345855,31.420095655866643,117.46422716526695,79.7795893318084,0,0,0,0
CDS 1 2022,Moderate,51.094311894089856,64.07191907376,13.901617593743584,129.06784856159345,64.99592948783344,0,1,0,0
CDS 2 2023,Moderate,53.13461246846231,60.825507856731505,46.633760551635504,160.5938808768293,99.76837302009781,1,1,1,0
CDS 1 2022,Moderate,47.14000293483507,78.7260355122682,24.11588764327154,149.9819260903748,71.2558905781066,1,1,1,0
CDS 2 2023,Moderate,77.50925941927143,51.088477277008195,34.68481486671896,163.28255156299858,112.19407428599038,1,1,1,1
Standard Mock,Moderate,53.691535970528115,39.39381719133034,39.3235271420034,132.40888030386185,93.01506311253152,0,1,0,0
CDS 2 2022,Easy,44.67646235701615,55.25311297420705,26.78444213488949,126.7140174661127,71.46090449190564,0,0,0,0
CDS 2 2023,Moderate,48.68932764497412,35.10406752680564,34.32722535086465,118.1206205226444,83.01655299583877,0,0,0,0
CDS 2 2023,Moderate,52.176460774980065,50.969766571681255,43.531653064131916,146.67788041079322,95.70811383911197,1,1,1,0
CDS 2 2023,Moderate,59.90335578686653,53.767303120168165,43.78963973070651,157.4602986377412,103.69299551757304,1,1,1,1
CDS 1 2022,Moderate,74.46563291251367,42.8443802576699,30.4014073768486,147.71142054703216,104.86704028936227,1,1,1,0
CDS 1 2023,Hard,41.98890733608655,51.57723873162935,26.56815426102064,120.13430032873654,68.5570615971072,1,1,0,0
CDS 2 2022,Easy,77.99987372262134,33.469697601406764,49.60305168086668,161.0726230048948,127.60292540348803,1,1,1,1
Standard Mock,Moderate,70.83145212660735,58.777407889468165,16.614813767279294,146.2236737833548,87.44626589388665,1,1,1,0
CDS 2 2022,Easy,61.32215473428945,39.01061982526521,47.02533313933856,147.3581076988932,108.34748787362801,1,1,0,1
CDS 1 2022,Moderate,71.71167632706147,39.97854106976187,20.35025253895111,132.04046993577444,92.06192886601258,0,1,0,0
CDS 1 2022,Moderate,50.01905372230965,49.13433081106162,17.45715147177501,116.61053600514629,67.47620519408466,0,0,0,0
CDS 2 2022,Easy,83.06089117836962,56.16586944503497,66.66905222320008,205.89581284660466,149.7299434015697,1,1,1,1
CDS 1 2022,Moderate,71.16681275067522,53.98659833721855,37.320946379285374,162.47435746717915,108.4877591299606,1,1,1,1
CDS 2 2023,Moderate,56.57851348872761,54.44974445527714,36.950769254226024,147.97902719823077,93.52928274295363,1,1,1,0
